LS314206,LS BRC JUN,20161212,9,105
LS800782,LS BRC JUN,20161212,9,105
LS292328,LS BRC JUN,20161212,9,105
LS855664,LS BRC JUN,20161212,9,105
LS698939,LS BRC JUN,20161212,9,105
LS969430,LS BRC JUN,20161212,9,105
LS111172,LS BRC JUN,20161212,9,105
LS948861,LS BRC JUN,20161212,9,105
LS551736,LS BRC JUN,20161212,9,105
LS246747,LS BRC JUN,20161212,9,105
LS760416,LS BRC JUN,20161212,9,105
LS224118,LS BRC JUN,20161212,9,105
LS609020,LS BRC JUN,20161212,9,105
LS751650,LS BRC JUN,20161212,9,105
LS104657,LS BRC JUN,20161212,9,105
LS117675,LS BRC JUN,20161212,9,105
LS315301,LS BRC JUN,20161212,9,105
LS603085,LS BRC JUN,20161212,9,105
LS910165,LS BRC JUN,20161212,9,105
LS079547,LS BRC JUN,20161212,9,105
LS581097,LS BRC JUN,20161212,9,105
LS247967,LS BRC JUN,20161212,9,105
LS409126,LS BRC JUN,20161212,9,105
LS171364,LS BRC JUN,20161212,9,105
LS945776,LS BRC JUN,20161212,9,105
LS954177,LS BRC JUN,20161212,9,105
LS211983,LS BRC JUN,20161212,9,105
LS941032,LS BRC JUN,20161212,9,105
LS020743,LS BRC JUN,20161212,9,105
LS872062,LS BRC JUN,20161212,9,105
LS142980,LS BRC JUN,20161212,9,105
LS535074,LS BRC JUN,20161212,9,105
LS436684,LS BRC JUN,20161212,9,105
LS394047,LS BRC JUN,20161212,9,105
LS238192,LS BRC JUN,20161212,9,105
LS854124,LS BRC JUN,20161212,9,105
LS241324,LS BRC JUN,20161212,9,105
LS239093,LS BRC JUN,20161212,9,105
LS262282,LS BRC JUN,20161212,9,105
LS857278,LS BRC JUN,20161212,9,105
LS573363,LS BRC JUN,20161212,9,105
LS817415,LS BRC JUN,20161212,9,105
LS619540,LS BRC JUN,20161212,9,105
LS845269,LS BRC JUN,20161212,9,105
LS614036,LS BRC JUN,20161212,9,105
LS110341,LS BRC JUN,20161212,9,105
LS869389,LS BRC JUN,20161212,9,105
LS524576,LS BRC JUN,20161212,9,105
LS278613,LS BRC JUN,20161212,9,105
LS917929,LS BRC JUN,20161212,9,105
LS415871,LS BRC JUN,20161212,9,105
LS549099,LS BRC JUN,20161212,9,105
LS383407,LS BRC JUN,20161212,9,105
LS343615,LS BRC JUN,20161212,9,105
LS586362,LS BRC JUN,20161212,9,105
LS748067,LS BRC JUN,20161212,9,105
LS975099,LS BRC JUN,20161212,9,105
LS399357,LS BRC JUN,20161212,9,105
LS630413,LS BRC JUN,20161212,9,105
LS443107,LS BRC JUN,20161212,9,105
LS353827,LS BRC JUN,20161212,9,105
LS633143,LS BRC JUN,20161212,9,105
LS807617,LS BRC JUN,20161212,9,105
LS411506,LS BRC JUN,20161212,9,105
LS913709,LS BRC JUN,20161212,9,105
LS036935,LS BRC JUN,20161212,9,105
LS877801,LS BRC JUN,20161212,9,105
LS481325,LS BRC JUN,20161212,9,105
LS119294,LS BRC JUN,20161212,9,105
LS316966,LS BRC JUN,20161212,9,105
LS407870,LS BRC JUN,20161212,9,105
LS302977,LS BRC JUN,20161212,9,105
LS829119,LS BRC JUN,20161212,9,105
LS236303,LS BRC JUN,20161212,9,105
LS998428,LS BRC JUN,20161212,9,105
LS382365,LS BRC JUN,20161212,9,105
LS116467,LS BRC JUN,20161212,9,105
LS112538,LS BRC JUN,20161212,9,105
LS984094,LS BRC JUN,20161212,9,105
LS632534,LS BRC JUN,20161212,9,105
LS771787,LS BRC JUN,20161212,9,105
LS257907,LS BRC JUN,20161212,9,105
LS291678,LS BRC JUN,20161212,9,105
LS041090,LS BRC JUN,20161212,9,105
LS072999,LS BRC JUN,20161212,9,105
LS906233,LS BRC JUN,20161212,9,105
LS937971,LS BRC JUN,20161212,9,105
LS500893,LS BRC JUN,20161212,9,105
LS987687,LS BRC JUN,20161212,9,105
LS456566,LS BRC JUN,20161212,9,105
LS073501,LS BRC JUN,20161212,9,105
LS740261,LS BRC JUN,20161212,9,105
LS298812,LS BRC JUN,20161212,9,105
LS576966,LS BRC JUN,20161212,9,105
LS638849,LS BRC JUN,20161212,9,105
LS891510,LS BRC JUN,20161212,9,105
LS331530,LS BRC JUN,20161212,9,105
LS739897,LS BRC JUN,20161212,9,105
LS076610,LS BRC JUN,20161212,9,105
LS493202,LS BRC JUN,20161212,9,105
LS504353,LS BRC JUN,20161212,9,105
LS099340,LS BRC JUN,20161212,9,105
LS860925,LS BRC JUN,20161212,9,105
LS667683,LS BRC JUN,20161212,9,105
LS988635,LS BRC JUN,20161212,9,105
LS243939,LS BRC JUN,20161212,9,105
LS408443,LS BRC JUN,20161212,9,105
LS307812,LS BRC JUN,20161212,9,105
LS667400,LS BRC JUN,20161212,9,105
LS665472,LS BRC JUN,20161212,9,105
LS426742,LS BRC JUN,20161212,9,105
LS211445,LS BRC JUN,20161212,9,105
LS245516,LS BRC JUN,20161212,9,105
LS851438,LS BRC JUN,20161212,9,105
LS995832,LS BRC JUN,20161212,9,105
LS355427,LS BRC JUN,20161212,9,105
LS158037,LS BRC JUN,20161212,9,105
LS597158,LS BRC JUN,20161212,9,105
LS033184,LS BRC JUN,20161212,9,105
LS765538,LS BRC JUN,20161212,9,105
LS336673,LS BRC JUN,20161212,9,105
LS066394,LS BRC JUN,20161212,9,105
LS830024,LS BRC JUN,20161212,9,105
LS927725,LS BRC JUN,20161212,9,105
LS111300,LS BRC JUN,20161212,9,105
LS002515,LS BRC JUN,20161212,9,105
LS368983,LS BRC JUN,20161212,9,105
LS619102,LS BRC JUN,20161212,9,105
LS418076,LS BRC JUN,20161212,9,105
LS069396,LS BRC JUN,20161212,9,105
LS558156,LS BRC JUN,20161212,9,105
LS989358,LS BRC JUN,20161212,9,105
LS108389,LS BRC JUN,20161212,9,105
LS173464,LS BRC JUN,20161212,9,105
LS101489,LS BRC JUN,20161212,9,105
LS217447,LS BRC JUN,20161212,9,105
LS666266,LS BRC JUN,20161212,9,105
LS793671,LS BRC JUN,20161212,9,105
LS369781,LS BRC JUN,20161212,9,105
LS805138,LS BRC JUN,20161212,9,105
LS137912,LS BRC JUN,20161212,9,105
LS053478,LS BRC JUN,20161212,9,105
LS900901,LS BRC JUN,20161212,9,105
LS784054,LS BRC JUN,20161212,9,105
LS746767,LS BRC JUN,20161212,9,105
LS600018,LS BRC JUN,20161212,9,105
LS515988,LS BRC JUN,20161212,9,105
LS741775,LS BRC JUN,20161212,9,105
LS457677,LS BRC JUN,20161212,9,105
LS264037,LS BRC JUN,20161212,9,105
LS561026,LS BRC JUN,20161212,9,105
LS185496,LS BRC JUN,20161212,9,105
LS724685,LS BRC JUN,20161212,9,105
LS418547,LS BRC JUN,20161212,9,105
LS862183,LS BRC JUN,20161212,9,105
LS563068,LS BRC JUN,20161212,9,105
LS696242,LS BRC JUN,20161212,9,105
LS355640,LS BRC JUN,20161212,9,105
LS097838,LS BRC JUN,20161212,9,105
LS226755,LS BRC JUN,20161212,9,105
LS010488,LS BRC JUN,20161212,9,105
LS098393,LS BRC JUN,20161212,9,105
LS816320,LS BRC JUN,20161212,9,105
LS631265,LS BRC JUN,20161212,9,105
LS618177,LS BRC JUN,20161212,9,105
LS773819,LS BRC JUN,20161212,9,105
LS505386,LS BRC JUN,20161212,9,105
LS435201,LS BRC JUN,20161212,9,105
LS958695,LS BRC JUN,20161212,9,105
LS773304,LS BRC JUN,20161212,9,105
LS572385,LS BRC JUN,20161212,9,105
LS790788,LS BRC JUN,20161212,9,105
LS186363,LS BRC JUN,20161212,9,105
LS269187,LS BRC JUN,20161212,9,105
LS395551,LS BRC JUN,20161212,9,105
LS205898,LS BRC JUN,20161212,9,105
LS599975,LS BRC JUN,20161212,9,105
LS541228,LS BRC JUN,20161212,9,105
LS816664,LS BRC JUN,20161212,9,105
LS831045,LS BRC JUN,20161212,9,105
LS053372,LS BRC JUN,20161212,9,105
LS273638,LS BRC JUN,20161212,9,105
LS369708,LS BRC JUN,20161212,9,105
LS430677,LS BRC JUN,20161212,9,105
LS232886,LS BRC JUN,20161212,9,105
LS405857,LS BRC JUN,20161212,9,105
LS229849,LS BRC JUN,20161212,9,105
LS410497,LS BRC JUN,20161212,9,105
LS102230,LS BRC JUN,20161212,9,105
LS249546,LS BRC JUN,20161212,9,105
LS066256,LS BRC JUN,20161212,9,105
LS883508,LS BRC JUN,20161212,9,105
LS800589,LS BRC JUN,20161212,9,105
LS969434,LS BRC JUN,20161212,9,105
LS039175,LS BRC JUN,20161212,9,105
LS575154,LS BRC JUN,20161212,9,105
LS550703,LS BRC JUN,20161212,9,105
LS493710,LS BRC JUN,20161212,9,105
LS008774,LS BRC JUN,20161212,9,105
LS231106,LS BRC JUN,20161212,9,105
LS851185,LS BRC JUN,20161212,9,105
LS576890,LS BRC JUN,20161212,9,105
LS097345,LS BRC JUN,20161212,9,105
LS914724,LS BRC JUN,20161212,9,105
LS818519,LS BRC JUN,20161212,9,105
LS044674,LS BRC JUN,20161212,9,105
LS230115,LS BRC JUN,20161212,9,105
LS867369,LS BRC JUN,20161212,9,105
LS551233,LS BRC JUN,20161212,9,105
LS161371,LS BRC JUN,20161212,9,105
LS413744,LS BRC JUN,20161212,9,105
LS802285,LS BRC JUN,20161212,9,105
LS585901,LS BRC JUN,20161212,9,105
LS246432,LS BRC JUN,20161212,9,105
LS970486,LS BRC JUN,20161212,9,105
LS790364,LS BRC JUN,20161212,9,105
LS831895,LS BRC JUN,20161212,9,105
LS464641,LS BRC JUN,20161212,9,105
LS650392,LS BRC JUN,20161212,9,105
LS482065,LS BRC JUN,20161212,9,105
LS754010,LS BRC JUN,20161212,9,105
LS055674,LS BRC JUN,20161212,9,105
LS398859,LS BRC JUN,20161212,9,105
LS146533,LS BRC JUN,20161212,9,105
LS485499,LS BRC JUN,20161212,9,105
LS621412,LS BRC JUN,20161212,9,105
LS082434,LS BRC JUN,20161212,9,105
LS402117,LS BRC JUN,20161212,9,105
LS929727,LS BRC JUN,20161212,9,105
LS005671,LS BRC JUN,20161212,9,105
LS081042,LS BRC JUN,20161212,9,105
LS791944,LS BRC JUN,20161212,9,105
LS053400,LS BRC JUN,20161212,9,105
LS987527,LS BRC JUN,20161212,9,105
LS555596,LS BRC JUN,20161212,9,105
LS904310,LS BRC JUN,20161212,9,105
LS298099,LS BRC JUN,20161212,9,105
LS178796,LS BRC JUN,20161212,9,105
LS661985,LS BRC JUN,20161212,9,105
LS150525,LS BRC JUN,20161212,9,105
LS169489,LS BRC JUN,20161212,9,105
LS596575,LS BRC JUN,20161212,9,105
LS372575,LS BRC JUN,20161212,9,105
LS220234,LS BRC JUN,20161212,9,105
LS817459,LS BRC JUN,20161212,9,105
LS325992,LS BRC JUN,20161212,9,105
LS116812,LS BRC JUN,20161212,9,105
LS517896,LS BRC JUN,20161212,9,105
LS074306,LS BRC JUN,20161212,9,105
LS271517,LS BRC JUN,20161212,9,105
LS667247,LS BRC JUN,20161212,9,105
LS379432,LS BRC JUN,20161212,9,105
LS778568,LS BRC JUN,20161212,9,105
LS728734,LS BRC JUN,20161212,9,105
LS643194,LS BRC JUN,20161212,9,105
LS541626,LS BRC JUN,20161212,9,105
LS202993,LS BRC JUN,20161212,9,105
LS977302,LS BRC JUN,20161212,9,105
LS813470,LS BRC JUN,20161212,9,105
LS300703,LS BRC JUN,20161212,9,105
LS456463,LS BRC JUN,20161212,9,105
LS829510,LS BRC JUN,20161212,9,105
LS991241,LS BRC JUN,20161212,9,105
LS101346,LS BRC JUN,20161212,9,105
LS068781,LS BRC JUN,20161212,9,105
LS986450,LS BRC JUN,20161212,9,105
LS751872,LS BRC JUN,20161212,9,105
LS625226,LS BRC JUN,20161212,9,105
LS924249,LS BRC JUN,20161212,9,105
LS578992,LS BRC JUN,20161212,9,105
LS979325,LS BRC JUN,20161212,9,105
LS961606,LS BRC JUN,20161212,9,105
LS579588,LS BRC JUN,20161212,9,105
LS486446,LS BRC JUN,20161212,9,105
LS575680,LS BRC JUN,20161212,9,105
LS442790,LS BRC JUN,20161212,9,105
LS138821,LS BRC JUN,20161212,9,105
LS956002,LS BRC JUN,20161212,9,105
LS718761,LS BRC JUN,20161212,9,105
LS294489,LS BRC JUN,20161212,9,105
LS069795,LS BRC JUN,20161212,9,105
LS081189,LS BRC JUN,20161212,9,105
LS915961,LS BRC JUN,20161212,9,105
LS166516,LS BRC JUN,20161212,9,105
LS254210,LS BRC JUN,20161212,9,105
LS356327,LS BRC JUN,20161212,9,105
LS976052,LS BRC JUN,20161212,9,105
LS795308,LS BRC JUN,20161212,9,105
LS663134,LS BRC JUN,20161212,9,105
LS377940,LS BRC JUN,20161212,9,105
LS344831,LS BRC JUN,20161212,9,105
LS204055,LS BRC JUN,20161212,9,105
LS369942,LS BRC JUN,20161212,9,105
LS106789,LS BRC JUN,20161212,9,105
LS414650,LS BRC JUN,20161212,9,105
LS917752,LS BRC JUN,20161212,9,105
LS036241,LS BRC JUN,20161212,9,105
LS701731,LS BRC JUN,20161212,9,105
LS655034,LS BRC JUN,20161212,9,105
LS876964,LS BRC JUN,20161212,9,105
LS259152,LS BRC JUN,20161212,9,105
LS288925,LS BRC JUN,20161212,9,105
LS863693,LS BRC JUN,20161212,9,105
LS912807,LS BRC JUN,20161212,9,105
LS565444,LS BRC JUN,20161212,9,105
LS264232,LS BRC JUN,20161212,9,105
LS820382,LS BRC JUN,20161212,9,105
LS182323,LS BRC JUN,20161212,9,105
LS458919,LS BRC JUN,20161212,9,105
LS774261,LS BRC JUN,20161212,9,105
LS955607,LS BRC JUN,20161212,9,105
LS024553,LS BRC JUN,20161212,9,105
LS050771,LS BRC JUN,20161212,9,105
LS625410,LS BRC JUN,20161212,9,105
LS061729,LS BRC JUN,20161212,9,105
LS005967,LS BRC JUN,20161212,9,105
LS934770,LS BRC JUN,20161212,9,105
LS687874,LS BRC JUN,20161212,9,105
LS975577,LS BRC JUN,20161212,9,105
LS575236,LS BRC JUN,20161212,9,105
LS224544,LS BRC JUN,20161212,9,105
LS562718,LS BRC JUN,20161212,9,105
LS346328,LS BRC JUN,20161212,9,105
LS279785,LS BRC JUN,20161212,9,105
LS459215,LS BRC JUN,20161212,9,105
LS733666,LS BRC JUN,20161212,9,105
LS418596,LS BRC JUN,20161212,9,105
LS178097,LS BRC JUN,20161212,9,105
LS167772,LS BRC JUN,20161212,9,105
LS269785,LS BRC JUN,20161212,9,105
LS599612,LS BRC JUN,20161212,9,105
LS410201,LS BRC JUN,20161212,9,105
LS781972,LS BRC JUN,20161212,9,105
LS483048,LS BRC JUN,20161212,9,105
LS907086,LS BRC JUN,20161212,9,105
LS288575,LS BRC JUN,20161212,9,105
LS050584,LS BRC JUN,20161212,9,105
LS354886,LS BRC JUN,20161212,9,105
LS325868,LS BRC JUN,20161212,9,105
LS017145,LS BRC JUN,20161212,9,105
LS604184,LS BRC JUN,20161212,9,105
LS540068,LS BRC JUN,20161212,9,105
LS345379,LS BRC JUN,20161212,9,105
LS808403,LS BRC JUN,20161212,9,105
LS758080,LS BRC JUN,20161212,9,105
LS143364,LS BRC JUN,20161212,9,105
LS923571,LS BRC JUN,20161212,9,105
LS180316,LS BRC JUN,20161212,9,105
LS041403,LS BRC JUN,20161212,9,105
LS177400,LS BRC JUN,20161212,9,105
LS180043,LS BRC JUN,20161212,9,105
LS729060,LS BRC JUN,20161212,9,105
LS590661,LS BRC JUN,20161212,9,105
LS987868,LS BRC JUN,20161212,9,105
LS101162,LS BRC JUN,20161212,9,105
LS770396,LS BRC JUN,20161212,9,105
LS826730,LS BRC JUN,20161212,9,105
LS424550,LS BRC JUN,20161212,9,105
LS176077,LS BRC JUN,20161212,9,105
LS032120,LS BRC JUN,20161212,9,105
LS964722,LS BRC JUN,20161212,9,105
LS673217,LS BRC JUN,20161212,9,105
LS647237,LS BRC JUN,20161212,9,105
LS116490,LS BRC JUN,20161212,9,105
LS551012,LS BRC JUN,20161212,9,105
LS560895,LS BRC JUN,20161212,9,105
LS621830,LS BRC JUN,20161212,9,105
LS949259,LS BRC JUN,20161212,9,105
LS755998,LS BRC JUN,20161212,9,105
LS789123,LS BRC JUN,20161212,9,105
LS497665,LS BRC JUN,20161212,9,105
LS902728,LS BRC JUN,20161212,9,105
LS684035,LS BRC JUN,20161212,9,105
LS772567,LS BRC JUN,20161212,9,105
LS269344,LS BRC JUN,20161212,9,105
LS722406,LS BRC JUN,20161212,9,105
LS496841,LS BRC JUN,20161212,9,105
LS751599,LS BRC JUN,20161212,9,105
LS965962,LS BRC JUN,20161212,9,105
LS339373,LS BRC JUN,20161212,9,105
LS801554,LS BRC JUN,20161212,9,105
LS160917,LS BRC JUN,20161212,9,105
LS259196,LS BRC JUN,20161212,9,105
LS407581,LS BRC JUN,20161212,9,105
LS452051,LS BRC JUN,20161212,9,105
LS076788,LS BRC JUN,20161212,9,105
LS767946,LS BRC JUN,20161212,9,105
LS186069,LS BRC JUN,20161212,9,105
LS718355,LS BRC JUN,20161212,9,105
LS186193,LS BRC JUN,20161212,9,105
LS364466,LS BRC JUN,20161212,9,105
LS003481,LS BRC JUN,20161212,9,105
LS586524,LS BRC JUN,20161212,9,105
LS974831,LS BRC JUN,20161212,9,105
LS316362,LS BRC JUN,20161212,9,105
LS519256,LS BRC JUN,20161212,9,105
LS716252,LS BRC JUN,20161212,9,105
LS257601,LS BRC JUN,20161212,9,105
LS295305,LS BRC JUN,20161212,9,105
LS227746,LS BRC JUN,20161212,9,105
